index,speaker_name,speaker,topic,text
670,MODERATOR,MODERATOR,uncategorized,(COMMERCIAL BREAK)
671,BAIER,BAIER,uncategorized,"Welcome back to Cleveland. Our next topic is foreign policy. Candidates, you may not have seen the late developing news today our Fox Pentagon team broke earlier this evening about a top Iranian general traveling to Moscow to meet with Russian President Vladimir Putin."
672,BAIER,BAIER,uncategorized,"His name is General Qassem Soleimani, he’s blamed for hundreds of U.S. troops death in Iraq, and Afghanistan. His trip to Russia appears to directly violate U.N. Security Council resolutions to confine him to Iran."
673,BAIER,BAIER,uncategorized,"So, Mr. Trump, if you were president, how would you respond to this?"
674,TRUMP,TRUMP,uncategorized,"I would be so different from what you have right now. Like, the polar opposite. We have a president who doesn’t have a clue. I would say he’s incompetent, but I don’t want to do that because that’s not nice."
675,TRUMP,TRUMP,uncategorized,(LAUGHTER)
676,TRUMP,TRUMP,uncategorized,"But if you look at the deals we make, whether it’s the nuclear deal with 24 hour periods — and by the way, before you get to the 24 hours, you have to go through a system. You look at Sergeant Bergdahl, we get Bergdahl, a traitor, and they get five of the big, great killers leaders that they want. We have people in Washington that don’t know what they’re doing. Now…"
677,TRUMP,TRUMP,uncategorized,(APPLAUSE)
678,TRUMP,TRUMP,uncategorized,I agree.
679,TRUMP,TRUMP,uncategorized,(APPLAUSE)
680,TRUMP,TRUMP,uncategorized,"Now, with Iran, we’re making a deal, you would say, we want him. We want out our prisoners. We want all these things, and we don’t get anything. We’re giving them $150 billion dollars plus, they are going to be — I’ll tell you what, if Iran was a stock, you folks should go out and buy it right now because you’ll quadruple — this, what’s happening in Iran, is a disgrace, and it’s going to lead to destruction in large portions of the world."
681,TRUMP,TRUMP,uncategorized,(APPLAUSE)
682,BAIER,BAIER,uncategorized,"Another new development today, Senior Defense officials tell Fox they strongly suspect Russia was behind the cyber attack on the Chairman of the Joint Chiefs office…"
683,(UNKNOWN),(UNKNOWN),uncategorized,…Please.
684,BAIER,BAIER,uncategorized,"…email. This comes in the wake of the director of national intelligence blaming the Chinese for the largest ever cyber attack, stealing personal data of tens of millions of Americans."
685,BAIER,BAIER,uncategorized,"Senator Cruz, in your view, have Russia and China committed of cyber war, and if you were president, what would you do about it?"
686,CRUZ,CRUZ,uncategorized,"Well, Bret, of course they have, and over the last six and a half years we’ve seen the consequences of the Obama-Clinton foreign policy. Leading from behind is a disaster. We have abandoned and alienated our friends and allies, and our enemies are stronger. Radical Islam is on the rise, Iran’s on the verge of acquiring a nuclear weapon, China is waging cyber warfare against America, Russia — General Soleimani, you just mentioned, the Iranian general is the head of the al Quds forces."
687,CRUZ,CRUZ,uncategorized,"He’s directly responsible for the murder of over 500 American servicemen in Iraq, and part of this Iranian deal was lifting the international sanctions on General Soleimani. The day General Soleimani flew back from Moscow to Iran was the day we believed that Russia used cyber warfare against the joint chiefs. We need a new commander in chief that will stand up to our enemies, and that will have credibility…"
688,CRUZ,CRUZ,uncategorized,(APPLAUSE)
689,CRUZ,CRUZ,uncategorized,It is worth emphasizing that Iran released our hostages in 1981 the day Ronald Reagan was sworn into office.
690,CRUZ,CRUZ,uncategorized,(APPLAUSE)
691,BAIER,BAIER,uncategorized,"Dr. Carson, in August of 2012 President Obama famously declared Syrian President Bashar al-Assad used chemical weapons, quote, “that’s a red line for us,” and that there would be enormous consequences."
692,BAIER,BAIER,uncategorized,"One year later, and with overwhelming evidence the Assad had, in fact, used chemical weapons and crossed that red line, President Obama declined to use military force against the Assad regime."
693,BAIER,BAIER,uncategorized,"As president, would you have used military force there?"
694,CARSON,CARSON,uncategorized,"Well, what we have to stop and think about is that we have weakened ourselves militarily to such an extent that if affects all of our military policies. Our Navy is at its smallest size since 1917; our Air Force, since 1940. In recent testimony, the commandant of the Marine Corps said half of the non-deployed units were not ready and you know, the sequester is cutting the heart out of our personnel. Our generals are retiring because they don’t want to be part of this, and at the same time, our enemies are increasing."
695,CARSON,CARSON,uncategorized,"Our — our friends can’t trust us anymore. You know, Ukraine was a nuclear-armed state. They gave away their nuclear arms with the understanding that we would protect them. We won’t even give them offensive weapons."
696,CARSON,CARSON,uncategorized,"You know, we turned our back on Israel, our ally. You know, and a situation like that, of course Obama’s not going to be able to do anything. I would shore up our military first, because if you don’t get the military right, nothing else is going to work."
697,CARSON,CARSON,uncategorized,(APPLAUSE)
698,BAIER,BAIER,uncategorized,"Governor Walker, as president, what would you do if Russian President Vladimir Putin started a campaign to destabilize NATO allies Estonia, Latvia, Lithuania, mirroring the actions Putin took at the early days of Ukraine?"
699,WALKER,WALKER,uncategorized,"Well first off, for the cyber attack with Russia the other day, it’s sad to think right now, but probably the Russian and Chinese government know more about Hillary Clinton’s e-mail server than do the members of the United States Congress."
700,WALKER,WALKER,uncategorized,(LAUGHTER)
701,WALKER,WALKER,uncategorized,(APPLAUSE)
702,WALKER,WALKER,uncategorized,"And — and that has put our national security at risk. If I am president, he won’t think about that. You know, Putin believes in the old Lenin adage: you probe with bayonets. When you find mush, you push. When you find steel, you stop."
703,WALKER,WALKER,uncategorized,"Under Obama and Clinton, we found a lot of mush over the last two years. We need to have a national security that puts steel in front of our enemies. I would send weapons to Ukraine. I would work with NATO to put forces on the eastern border of Poland and the Baltic nations, and I would reinstate, put in place back in the missile defense system that we had in Poland and in the Czech Republic. (APPLAUSE)"
704,WALKER,WALKER,uncategorized,We define (ph) steel.
705,BAIER,BAIER,uncategorized,"Governor — Governor Huckabee, the culture of the American military is definitely changing. Women are moving into combat roles. Don’t Ask, Don’t Tell has obviously been dropped. And now Defense Secretary Ashton Carter recently directed the military to prepare for a moment when it is welcoming transgender persons to serve openly."
706,BAIER,BAIER,uncategorized,"As commander in chief, how would you handle that?"
707,HUCKABEE,HUCKABEE,uncategorized,The military is not a social experiment. The purpose of the military is kill people and break things.
708,HUCKABEE,HUCKABEE,uncategorized,(APPLAUSE)
709,HUCKABEE,HUCKABEE,uncategorized,"It’s not to transform the culture by trying out some ideas that some people think would make us a different country and more diverse. The purpose is to protect America. I’m not sure how paying for transgender surgery for soldiers, sailors, airmen, marines makes our country safer."
710,HUCKABEE,HUCKABEE,uncategorized,We’ve reduced the military by 25 percent…
711,HUCKABEE,HUCKABEE,uncategorized,(APPLAUSE)
712,HUCKABEE,HUCKABEE,uncategorized,"… under President Obama. The disaster is that we’ve forgotten why we have a military. The purpose of it is to make sure that we protect every American, wherever that American is, and if an American is calling out for help, whether it’s in Benghazi or at the border, then we ought to be able to answer it."
713,HUCKABEE,HUCKABEE,uncategorized,"We’ve not done that because we’ve decimated our military. We’re flying B-52s. The most recent one that was put in service was November of 1962. A lot of the B-52s we’re flying, we’ve only got 44 that are in service combat ready, and the fact is, most of them are older than me. And that’s pretty scary."
714,HUCKABEE,HUCKABEE,uncategorized,(LAUGHTER)
715,HUCKABEE,HUCKABEE,uncategorized,(APPLAUSE)
716,BAIER,BAIER,uncategorized,"Senator Paul, the first budget your proposed as senator cut all financial aid to Israel. You have since changed your view on that issue. What made you change your mind."
717,PAUL,PAUL,uncategorized,"Well, let’s be clear, I’m the only one on the stage who actually has a five-year budget that balances. I’ve put pencil to paper…"
718,(UNKNOWN),(UNKNOWN),uncategorized,I do.
719,PAUL,PAUL,uncategorized,"… and I’ve said — and I’ve said I would cut spending, and I’ve said exactly where. Each one of my budgets has taken a meat axe to foreign aid, because I think we ought to quit sending it to countries that hate us."
720,PAUL,PAUL,uncategorized,(APPLAUSE)
721,PAUL,PAUL,uncategorized,"I think we ought to quit sending it to countries that burn our flag. Israel is not one of those. But even Benjamin Netanyahu said that ultimately, they will be stronger when they’re independent. My position is exactly the same."
722,PAUL,PAUL,uncategorized,"We shouldn’t borrow money from China to send it anywhere, but why don’t we start with eliminating aid to our enemies."
723,BAIER,BAIER,uncategorized,OK. But you still say that Israel could be one of the countries that is cut from financial aid?
724,PAUL,PAUL,uncategorized,"I still say exactly what my original opinion is. Do you borrow money from China to send it to anyone? Out of your surplus, you can help your allies, and Israel is a great ally. And this is no particular animus of Israel, but what I will say, and I will say over and over again, we cannot give away money we don’t have."
725,PAUL,PAUL,uncategorized,We do not project power from bankruptcy court. We’re borrowing a million dollars a minute.
726,PAUL,PAUL,uncategorized,(APPLAUSE)
727,PAUL,PAUL,uncategorized,It’s got to stop somewhere.
728,BAIER,BAIER,uncategorized,"Governor Christie, what do you think of that answer?"
729,CHRISTIE,CHRISTIE,uncategorized,"Well, listen."
730,CHRISTIE,CHRISTIE,uncategorized,"You know, if we want to deal with these issues, we have to deal with them in a way that makes sense."
731,CHRISTIE,CHRISTIE,uncategorized,"I agree with what Dr. Carson said earlier. The first thing we need to do to make America stronger is to strengthen our military, and I put out a really specific plan: no less than 500,000 active duty soldiers in the Army. No less than 185,000 active duty marines in the Marine Corps. Bring us to a 350 ship Navy again, and modernize the Ohio class of submarines, and bring our Air Force back to 2,600 aircraft that are ready to go."
732,CHRISTIE,CHRISTIE,uncategorized,"Those are the kind of things that are going to send a clear message around the world. Those are the things that we need to start working on immediately to make our country stronger and make it better. Those are the things that we need to be able to be doing. And as we move towards dealing with foreign aid, I don’t disagree with Senator Paul’s position that we shouldn’t be funding our enemies. But I absolutely believe that Israel is a priority to be able to fund and keep them strong and safe after eight years of this administration."
733,CHRISTIE,CHRISTIE,uncategorized,(APPLAUSE)
734,BAIER,BAIER,uncategorized,"Governor, thank you."
735,CRUZ,CRUZ,uncategorized,"Brett, can I — Brett, can I jump in on this one?"
736,BAIER,BAIER,uncategorized,"Senator, we’re going to finish up with some more questions, thank you."
737,KELLY,KELLY,uncategorized,"We have to stand you by, because after the break, we’re going to let the candidates make their closing statements, their final thoughts, and God."
738,KELLY,KELLY,uncategorized,Stay tuned for that.
739,KELLY,KELLY,uncategorized,(COMMERCIAL BREAK)
740,KELLY,KELLY,uncategorized,Welcome back.
741,KELLY,KELLY,uncategorized,"In our final moments here together, we’re going to allow the candidates to offer their final thoughts. But first, we want to ask them an interesting closing question from Chase Norton on Facebook, who wants to know this of the candidates: “I want to know if any of them have received a word from God on what they should do and take care of first.”"
742,KELLY,KELLY,uncategorized,"Senator Cruz, start from you. Any word from God?"
743,CRUZ,CRUZ,uncategorized,"Well, I am blessed to receive a word from God every day in receiving the scriptures and reading the scriptures. And God speaks through the Bible."
744,CRUZ,CRUZ,uncategorized,(APPLAUSE)
745,CRUZ,CRUZ,uncategorized,"I’m the son of a pastor and evangelist and I’ve described many times how my father, when I was a child, was an alcoholic. He was not a Christian. And my father left my mother and left me when I was just three years old."
746,CRUZ,CRUZ,uncategorized,And someone invited him to Clay Road Baptist Church. And he gave his heart to Jesus and it turned him around. And he got on a plane and he flew back to my mother and me.
747,CRUZ,CRUZ,uncategorized,(APPLAUSE)
748,CRUZ,CRUZ,uncategorized,"I would also note that the scripture tells us, “you shall know them by their fruit.” We see lots of “campaign conservatives.” But if we’re going to win in 2016, we need a consistent conservative, someone who has been a fiscal conservative, a social conservative, a national security conservative."
749,CRUZ,CRUZ,uncategorized,"There are real differences among the candidates on issues like amnesty, like Obamacare, like religious liberty, like life and marriage. And I have been proud to fight and stand for religious liberty, to stand against Planned Parenthood, to defend life for my entire career."
750,CRUZ,CRUZ,uncategorized,And I will be proud to continue to do so as president of the United States.
751,CRUZ,CRUZ,uncategorized,(CHEERING AND APPLAUSE)
752,KELLY,KELLY,uncategorized,"Governor Kasich, same question."
753,KASICH,KASICH,uncategorized,"Well, Megyn, my father was a mailman. His father was a coal miner. My mother’s mother could barely speak English. And their son today stands on this podium in the great state of Ohio not only as the governor, but a candidate for president of the United States."
754,KASICH,KASICH,uncategorized,(CHEERING AND APPLAUSE)
755,KASICH,KASICH,uncategorized,"I do believe in miracles. You know, I’ve had a lot of elections. But my elections are really not about campaigns. I tell my people that these are about a movement. And a movement to do what? To restore common sense. A movement to do things like provide economic growth. And a movement not to let anybody be behind."
756,KASICH,KASICH,uncategorized,"You know, today the country is divided. You asked a question about the police and the difficulty in communities. We’ve got to unite our country again, because we’re stronger when we are united and we are weaker when we are divided."
757,KASICH,KASICH,uncategorized,"And we’ve got to listen to other people’s voices, respect them, but keep in mind, and I believe in terms of the things that I’ve read in my lifetime, the lord is not picking us. But because of how we respect human rights, because that we are a good force in the world, he wants America to be strong."
758,KASICH,KASICH,uncategorized,"He wants America to succeed. And he wants America to lead. And nothing is more important to me than my family, my faith, and my friends."
759,KASICH,KASICH,uncategorized,(CHEERING AND APPLAUSE)
760,KELLY,KELLY,uncategorized,"Governor Walker, same question."
761,WALKER,WALKER,uncategorized,"Well, thanks, Megyn."
762,WALKER,WALKER,uncategorized,"I’m certainly an imperfect man. And it’s only by the blood of Jesus Christ that I’ve been redeemed from my sins. So I know that God doesn’t call me to do a specific thing, God hasn’t given me a list, a Ten Commandments, if you will, of things to act on the first day."
763,WALKER,WALKER,uncategorized,"What God calls us to do is follow his will. And ultimately that’s what I’m going to try to do. And I hope people see it in my state, even in the big challenges I took on when I had over 100,000 protesters in and around our capital, trying to do what I thought was the right thing."
764,WALKER,WALKER,uncategorized,It wasn’t just how I took on those political battles. It was ultimately how I acted. Not responding in kind. Not lashing out. But just being decent going forward and living my life in a way that would be a testimony to him and our faith.
765,WALKER,WALKER,uncategorized,(APPLAUSE)
766,KELLY,KELLY,uncategorized,"Senator Rubio, I want to ask you the same question. But I do want to mention, a woman just came here to the stage and asked, what about the veterans? I want to hear more about what these candidates are going to do for our nation’s veterans."
767,KELLY,KELLY,uncategorized,"So I put the question to you about God and the veterans, which you may find to be related."
768,RUBIO,RUBIO,uncategorized,"Well, first, let me say I think God has blessed us. He has blessed the Republican Party with some very good candidates. The Democrats can’t even find one."
769,RUBIO,RUBIO,uncategorized,(LAUGHTER)
770,RUBIO,RUBIO,uncategorized,(CHEERING AND APPLAUSE)
771,RUBIO,RUBIO,uncategorized,And I believe God has blessed our country. This country has been extraordinarily blessed. And we have honored that blessing. And that’s why God has continued to bless us.
772,RUBIO,RUBIO,uncategorized,And he has blessed us with young men and women willing to risk their lives and sometimes die in uniform for the safety and security of our people.
773,RUBIO,RUBIO,uncategorized,Unfortunately today we have a VA that does not do enough for them. I am proud that last year we helped change the law. We changed the law to give the power to the VA secretary the ability to fire any executive that isn’t doing their job.
774,RUBIO,RUBIO,uncategorized,"And it is outrageous they’ve only fired one person to date. When I’m president of the United States, we’re going to have a VA that cares more about our veterans than about the bureaucrats who work at the VA."
775,RUBIO,RUBIO,uncategorized,(CHEERING AND APPLAUSE)
776,KELLY,KELLY,uncategorized,"Dr. Carson, a question to you about God and his role, but also, one of the issues that the public was very interested in, and we touched on it earlier, is race relations in this country, and how divided we seem right now. And what, if anything, you can do — you would do as the next president to help heal that divide."
777,CARSON,CARSON,uncategorized,"Well, I think the bully pulpit is a wonderful place to start healing that divide. You know, we have the purveyors of hatred who take every single incident between people of two races and try to make a race war out of it, and drive wedges into people. And this does not need to be done."
778,CARSON,CARSON,uncategorized,"What we need to think about instead — you know, I was asked by an NPR reporter once, why don’t I talk about race that often. I said it’s because I’m a neurosurgeon. And she thought that was a strange response. And you say — I said, you see, when I take someone to the operating room, I’m actually operating on the thing that makes them who they are. The skin doesn’t make them who they are. The hair doesn’t make them who they are. And it’s time for us to move beyond that."
779,CARSON,CARSON,uncategorized,(APPLAUSE)
780,CARSON,CARSON,uncategorized,Because —
781,CARSON,CARSON,uncategorized,(APPLAUSE)
782,CARSON,CARSON,uncategorized,"— our strength as a nation comes in our unity. We are the United States of America, not the divided states. And those who want to divide us are trying to divide us, and we shouldn’t let them do it."
783,CARSON,CARSON,uncategorized,(APPLAUSE)
784,BAIER,BAIER,uncategorized,Now each candidate will make a closing statement. You’ll all have 30 seconds to make a closing statement for this
785,BAIER,BAIER,uncategorized,<debate>. We’ll start with Ohio Governor John Kasich.
786,KASICH,KASICH,uncategorized,"You know, tonight we hear about what people want to do. I want to tell you what I’ve done. I was a member of the Armed Services Committee for 18 years. I spent a big chunk of my life studying national security issues and our role in the world."
787,KASICH,KASICH,uncategorized,"No. 2. I was the chairman of the House Budget Committee and one of the chief architects the last time we balanced a budget, and it was the first time we had done it since man walked on the moon. We had a $5 trillion surplus and we cut taxes."
788,KASICH,KASICH,uncategorized,"I spent ten years in the private sector, actually learning how business works. And now I’m the governor of Ohio, and I inherited a state that was on the brink of dying. And we turned it all around with jobs and balanced budgets and rising credit and tax cuts, and the state is unified, and people have hope again in Ohio."
789,KASICH,KASICH,uncategorized,(APPLAUSE)
790,KELLY,KELLY,uncategorized,Governor Christie?
791,CHRISTIE,CHRISTIE,uncategorized,"Well, thank you, Megyn. Listen, I was born into a middle class family in New Jersey. My dad came home from serving in the Army after having lost his father, worked in the Breyers ice cream plant in Newark, New Jersey. Was the first person to graduate from college. He put himself through college at night. My mom was a secretary."
792,CHRISTIE,CHRISTIE,uncategorized,"I was appointed United States attorney on September 10, 2001. And I spent the next seven years of my career fighting terrorism and putting terrorists in jail."
793,CHRISTIE,CHRISTIE,uncategorized,"I’m a conservative, pro-life governor in a state where it is really tough to be both. A state like New Jersey, with lots of Democrats, but still we cut taxes, we balanced budgets. We fought the teacher’s union."
794,CHRISTIE,CHRISTIE,uncategorized,"This president has had weak leadership, which has led to bad choices. We have got to stop worrying about being loved and start worrying about being respected. And that’s exactly how I’ll lead our country."
795,CHRISTIE,CHRISTIE,uncategorized,(APPLAUSE)
796,WALLACE,WALLACE,uncategorized,"Senator Paul, closing statement."
797,PAUL,PAUL,uncategorized,I’m a different kind of Republican. I’ve introduced a five-year balanced budget. I’ve introduced the largest tax cut in our history. I stood for ten and a half hours on the Senate floor to defend your right to be left alone.
798,PAUL,PAUL,uncategorized,(APPLAUSE)
799,PAUL,PAUL,uncategorized,"But I’ve also gone to Chicago. I’ve gone to Detroit. I’ve been to Ferguson, I’ve been to Baltimore, because I want our party to be bigger, better and bolder, and I’m the only one that leads Hillary Clinton in five states that were won by President Obama. I’m a different kind of Republican."
800,PAUL,PAUL,uncategorized,(APPLAUSE)
801,BAIER,BAIER,uncategorized,Senator Marco Rubio.
802,RUBIO,RUBIO,uncategorized,"Thank you. You know, both of my parents were born into poor families on the island of Cuba. They came to America because it was the only place where people like them could have a chance. Here in this country, they never made it big, but the very purpose of their life was to give us the chance to do all the things they never could."
803,RUBIO,RUBIO,uncategorized,"My father was a bartender. And the journey from the back of that bar to this stage tonight, to me, that is the essence of the American dream. It is what makes our nation different. And I’m running for president because I want that to still be possible for the people trying to do that now. I run for president because I believe that we can’t just save the American dream; we can expand it to reach more people and change more lives than ever before. And that’s why I’m asking for your vote. So we can make America greater than it has ever been. And make this century a new American century."
804,RUBIO,RUBIO,uncategorized,(APPLAUSE)
805,BAIER,BAIER,uncategorized,"Thank you, Senator."
806,KELLY,KELLY,uncategorized,Senator Ted Cruz.
807,CRUZ,CRUZ,uncategorized,"If I’m elected president, let me tell you about my first day in office. The first thing I intend to do is to rescind every illegal and unconstitutional executive action taken by Barack Obama."
808,CRUZ,CRUZ,uncategorized,(APPLAUSE)
809,CRUZ,CRUZ,uncategorized,The next thing I intend to do is instruct the Department of Justice to open an investigation into these videos and to prosecute Planned Parenthood for any criminal violations.
810,CRUZ,CRUZ,uncategorized,(APPLAUSE)
811,CRUZ,CRUZ,uncategorized,"The next thing I intend to do is instruct the Department of Justice and the IRS to start (sic) persecuting religious liberty, and then intend to cancel the Iran deal, and finally move the U.S. embassy in Israel to Jerusalem. c (APPLAUSE)"
812,CRUZ,CRUZ,uncategorized,"I will keep my word. My father fled Cuba, and I will fight to defend liberty because my family knows what it’s like to lose it."
813,WALLACE,WALLACE,uncategorized,"Dr. Carson, closing statement."
814,CARSON,CARSON,uncategorized,"Well, I haven’t said anything about me being the only one to do anything, so let me try that."
815,CARSON,CARSON,uncategorized,I’m the only one to separate siamese twins…
816,CARSON,CARSON,uncategorized,(LAUGHTER)
817,CARSON,CARSON,uncategorized,"The — the only one to operate on babies while they were still in mother’s womb, the only one to take out half of a brain, although you would think, if you go to Washington, that someone had beat me to it."
818,CARSON,CARSON,uncategorized,(LAUGHTER)
819,CARSON,CARSON,uncategorized,"But I — but I’m very hopeful that I’m not the only onel who’s willing to pick up the baton of freedom, because freedom is not free, and we must fight for it every day. Every one of us must fight for it, because we’re fighting for our children and the next generation."
820,CARSON,CARSON,uncategorized,(APPLAUSE)
821,BAIER,BAIER,uncategorized,"Governor Mike Huckabee, closing statement."
822,HUCKABEE,HUCKABEE,uncategorized,"It seems like this election has been a whole lot about a person who’s very high in the polls, that doesn’t have a clue about how to govern."
823,HUCKABEE,HUCKABEE,uncategorized,"A person who has been filled with scandals, and who could not lead, and, of course, I’m talking about Hillary Clinton."
824,HUCKABEE,HUCKABEE,uncategorized,(LAUGHTER)
825,HUCKABEE,HUCKABEE,uncategorized,I think America…
826,(UNKNOWN),(UNKNOWN),uncategorized,Thank you.
827,HUCKABEE,HUCKABEE,uncategorized,"…is in trouble, but it’s not beyond repair. But it’s going to take leadership who sees the greatness of this country, and who believes that once again we can be one nation, under God."
828,HUCKABEE,HUCKABEE,uncategorized,"I’ll be my best to do that, and thank you for your support."
829,HUCKABEE,HUCKABEE,uncategorized,(APPLAUSE)
830,KELLY,KELLY,uncategorized,Governor Scott Walker.
831,WALKER,WALKER,uncategorized,Thanks.
832,WALKER,WALKER,uncategorized,"I’m guy with a wife and two kids, and Harley. One article called me “aggressively normal.”"
833,WALKER,WALKER,uncategorized,"I ran for governor because I was worried about my kids’ future. Then, I took on the big government union bosses, and we won. They tried to recall me, and we won. They target us again, and we won."
834,WALKER,WALKER,uncategorized,"We balanced the budget, cut taxes, and turned our state around with big, bold reforms."
835,WALKER,WALKER,uncategorized,"It wasn’t too late for Wisconsin, and it’s not too late for America. That’s why I ask for your vote."
836,WALLACE,WALLACE,uncategorized,"Governor Bush, closing statement, sir."
837,BUSH,BUSH,uncategorized,Here’s what I believe. I believe we’re at the verge of the greatest time to be alive in this world.
838,BUSH,BUSH,uncategorized,"But Washington is holding us back. How we tax, how we regulate. We’re not embracing the energy revolution in our midst, a broken immigration system that has been politicized rather than turning it into an economic driver."
839,BUSH,BUSH,uncategorized,We’re not protecting and preserving our entitlement system or reforming for the next generation. All these things languish while we have politicians in Washington using these as wedge issues.
840,BUSH,BUSH,uncategorized,"Here’s my commitment to you, because I did it as Florida. We can fix these things. We can grow economically and restore America’s leadership in the world, so that everybody has a chance to rise up. I humbly ask for your vote, whenever you’re gonna get to vote, whenever the primary is. Thank you all very much."
841,BAIER,BAIER,uncategorized,"Mr. Trump, closing statement, sir."
842,TRUMP,TRUMP,uncategorized,Our country is in serious trouble. We don’t win anymore.
843,TRUMP,TRUMP,uncategorized,"We don’t beat China in trade. We don’t beat Japan, with their millions and millions of cars coming into this country, in trade. We can’t beat Mexico, at the border or in trade."
844,TRUMP,TRUMP,uncategorized,"We can’t do anything right. Our military has to be strengthened. Our vets have to be taken care of. We have to end Obamacare, and we have to make our country great again, and I will do that."
845,TRUMP,TRUMP,uncategorized,Thank you.
846,BAIER,BAIER,uncategorized,"Gentlemen, thank you."
